,Hotel_Name,room,clean,staff,service,design,location,breakfast
957,H tel Thoumieux,0,0,0,5,0,0,0
958,H tel Thoumieux,0,0,0,0,3,0,0
959,H tel Thoumieux,0,0,0,0,0,7,0
960,H tel Thoumieux,0,0,0,0,0,0,1
961,H tel Vernet,26,0,0,0,0,0,0
962,H tel Vernet,0,1,0,0,0,0,0
963,H tel Vernet,0,0,34,0,0,0,0
964,H tel Vernet,0,0,0,8,0,0,0
965,H tel Vernet,0,0,0,0,5,0,0
966,H tel Vernet,0,0,0,0,0,27,0
967,H tel Vernet,0,0,0,0,0,0,4
968,H tel Victor Hugo Paris Kl ber,8,0,0,0,0,0,0
969,H tel Victor Hugo Paris Kl ber,0,0,10,0,0,0,0
970,H tel Victor Hugo Paris Kl ber,0,0,0,2,0,0,0
971,H tel Victor Hugo Paris Kl ber,0,0,0,0,0,20,0
972,H tel Victor Hugo Paris Kl ber,0,0,0,0,0,0,4
973,H tel Waldorf Trocad ro,18,0,0,0,0,0,0
974,H tel Waldorf Trocad ro,0,1,0,0,0,0,0
975,H tel Waldorf Trocad ro,0,0,31,0,0,0,0
976,H tel Waldorf Trocad ro,0,0,0,2,0,0,0
977,H tel Waldorf Trocad ro,0,0,0,0,1,0,0
978,H tel Waldorf Trocad ro,0,0,0,0,0,17,0
979,H tel Waldorf Trocad ro,0,0,0,0,0,0,6
980,H tel Westminster,87,0,0,0,0,0,0
981,H tel Westminster,0,1,0,0,0,0,0
982,H tel Westminster,0,0,118,0,0,0,0
983,H tel Westminster,0,0,0,16,0,0,0
984,H tel Westminster,0,0,0,0,1,0,0
985,H tel Westminster,0,0,0,0,0,116,0
986,H tel Westminster,0,0,0,0,0,0,36
987,H tel de Banville,46,0,0,0,0,0,0
988,H tel de Banville,0,2,0,0,0,0,0
989,H tel de Banville,0,0,46,0,0,0,0
990,H tel de Banville,0,0,0,4,0,0,0
991,H tel de Banville,0,0,0,0,2,0,0
992,H tel de Banville,0,0,0,0,0,22,0
993,H tel de Banville,0,0,0,0,0,0,14
994,H tel de Jos phine BONAPARTE,29,0,0,0,0,0,0
995,H tel de Jos phine BONAPARTE,0,1,0,0,0,0,0
996,H tel de Jos phine BONAPARTE,0,0,36,0,0,0,0
997,H tel de Jos phine BONAPARTE,0,0,0,4,0,0,0
998,H tel de Jos phine BONAPARTE,0,0,0,0,3,0,0
999,H tel de Jos phine BONAPARTE,0,0,0,0,0,30,0
1000,H tel de Jos phine BONAPARTE,0,0,0,0,0,0,5
1001,H tel de La Tamise Esprit de France,21,0,0,0,0,0,0
1002,H tel de La Tamise Esprit de France,0,1,0,0,0,0,0
1003,H tel de La Tamise Esprit de France,0,0,39,0,0,0,0
1004,H tel de La Tamise Esprit de France,0,0,0,7,0,0,0
1005,H tel de La Tamise Esprit de France,0,0,0,0,0,21,0
1006,H tel de La Tamise Esprit de France,0,0,0,0,0,0,7
1007,H tel de Lille,44,0,0,0,0,0,0
1008,H tel de Lille,0,2,0,0,0,0,0
1009,H tel de Lille,0,0,60,0,0,0,0
1010,H tel de Lille,0,0,0,6,0,0,0
1011,H tel de Lille,0,0,0,0,2,0,0
1012,H tel de Lille,0,0,0,0,0,58,0
1013,H tel de Lille,0,0,0,0,0,0,9
1014,H tel de Varenne,30,0,0,0,0,0,0
1015,H tel de Varenne,0,0,39,0,0,0,0
1016,H tel de Varenne,0,0,0,4,0,0,0
1017,H tel de Varenne,0,0,0,0,0,20,0
1018,H tel de Varenne,0,0,0,0,0,0,5
1019,H tel de la Bourdonnais,116,0,0,0,0,0,0
1020,H tel de la Bourdonnais,0,12,0,0,0,0,0
1021,H tel de la Bourdonnais,0,0,130,0,0,0,0
1022,H tel de la Bourdonnais,0,0,0,17,0,0,0
1023,H tel de la Bourdonnais,0,0,0,0,1,0,0
1024,H tel de la Bourdonnais,0,0,0,0,0,116,0
1025,H tel de la Bourdonnais,0,0,0,0,0,0,37
1026,H tel des Academies et des Arts,13,0,0,0,0,0,0
1027,H tel des Academies et des Arts,0,2,0,0,0,0,0
1028,H tel des Academies et des Arts,0,0,25,0,0,0,0
1029,H tel des Academies et des Arts,0,0,0,6,0,0,0
1030,H tel des Academies et des Arts,0,0,0,0,0,17,0
1031,H tel des Academies et des Arts,0,0,0,0,0,0,5
1032,H tel des Champs Elys es,47,0,0,0,0,0,0
1033,H tel des Champs Elys es,0,2,0,0,0,0,0
1034,H tel des Champs Elys es,0,0,79,0,0,0,0
1035,H tel des Champs Elys es,0,0,0,8,0,0,0
1036,H tel des Champs Elys es,0,0,0,0,1,0,0
1037,H tel des Champs Elys es,0,0,0,0,0,55,0
1038,H tel des Champs Elys es,0,0,0,0,0,0,13
1039,H tel des Ducs D Anjou,26,0,0,0,0,0,0
1040,H tel des Ducs D Anjou,0,3,0,0,0,0,0
1041,H tel des Ducs D Anjou,0,0,30,0,0,0,0
1042,H tel des Ducs D Anjou,0,0,0,2,0,0,0
1043,H tel des Ducs D Anjou,0,0,0,0,1,0,0
1044,H tel des Ducs D Anjou,0,0,0,0,0,45,0
1045,H tel des Ducs D Anjou,0,0,0,0,0,0,9
1046,H tel du Minist re,74,0,0,0,0,0,0
1047,H tel du Minist re,0,4,0,0,0,0,0
1048,H tel du Minist re,0,0,79,0,0,0,0
1049,H tel du Minist re,0,0,0,5,0,0,0
1050,H tel du Minist re,0,0,0,0,8,0,0
1051,H tel du Minist re,0,0,0,0,0,70,0
1052,H tel du Minist re,0,0,0,0,0,0,51
1053,Hidden Hotel by Elegancia,28,0,0,0,0,0,0
1054,Hidden Hotel by Elegancia,0,1,0,0,0,0,0
1055,Hidden Hotel by Elegancia,0,0,46,0,0,0,0
1056,Hidden Hotel by Elegancia,0,0,0,6,0,0,0
1057,Hidden Hotel by Elegancia,0,0,0,0,5,0,0
1058,Hidden Hotel by Elegancia,0,0,0,0,0,15,0
1059,Hidden Hotel by Elegancia,0,0,0,0,0,0,11
1060,Hilton Paris Opera,34,0,0,0,0,0,0
1061,Hilton Paris Opera,0,3,0,0,0,0,0
1062,Hilton Paris Opera,0,0,30,0,0,0,0
1063,Hilton Paris Opera,0,0,0,8,0,0,0
1064,Hilton Paris Opera,0,0,0,0,1,0,0
1065,Hilton Paris Opera,0,0,0,0,0,33,0
1066,Hilton Paris Opera,0,0,0,0,0,0,12
1067,Holiday Inn Paris Elys es,10,0,0,0,0,0,0
1068,Holiday Inn Paris Elys es,0,0,20,0,0,0,0
1069,Holiday Inn Paris Elys es,0,0,0,2,0,0,0
1070,Holiday Inn Paris Elys es,0,0,0,0,0,16,0
1071,Holiday Inn Paris Elys es,0,0,0,0,0,0,2
1072,Holiday Inn Paris Gare Montparnasse,58,0,0,0,0,0,0
1073,Holiday Inn Paris Gare Montparnasse,0,3,0,0,0,0,0
1074,Holiday Inn Paris Gare Montparnasse,0,0,61,0,0,0,0
1075,Holiday Inn Paris Gare Montparnasse,0,0,0,7,0,0,0
1076,Holiday Inn Paris Gare Montparnasse,0,0,0,0,1,0,0
1077,Holiday Inn Paris Gare Montparnasse,0,0,0,0,0,80,0
1078,Holiday Inn Paris Gare Montparnasse,0,0,0,0,0,0,27
1079,Holiday Inn Paris Gare de Lyon Bastille,107,0,0,0,0,0,0
1080,Holiday Inn Paris Gare de Lyon Bastille,0,8,0,0,0,0,0
1081,Holiday Inn Paris Gare de Lyon Bastille,0,0,81,0,0,0,0
1082,Holiday Inn Paris Gare de Lyon Bastille,0,0,0,6,0,0,0
1083,Holiday Inn Paris Gare de Lyon Bastille,0,0,0,0,0,105,0
1084,Holiday Inn Paris Gare de Lyon Bastille,0,0,0,0,0,0,37
1085,Holiday Inn Paris Gare de l Est,272,0,0,0,0,0,0
1086,Holiday Inn Paris Gare de l Est,0,35,0,0,0,0,0
1087,Holiday Inn Paris Gare de l Est,0,0,231,0,0,0,0
1088,Holiday Inn Paris Gare de l Est,0,0,0,18,0,0,0
1089,Holiday Inn Paris Gare de l Est,0,0,0,0,15,0,0
1090,Holiday Inn Paris Gare de l Est,0,0,0,0,0,266,0
1091,Holiday Inn Paris Gare de l Est,0,0,0,0,0,0,94
1092,Holiday Inn Paris Montmartre,11,0,0,0,0,0,0
1093,Holiday Inn Paris Montmartre,0,0,20,0,0,0,0
1094,Holiday Inn Paris Montmartre,0,0,0,2,0,0,0
1095,Holiday Inn Paris Montmartre,0,0,0,0,0,18,0
1096,Holiday Inn Paris Montmartre,0,0,0,0,0,0,6
1097,Holiday Inn Paris Montparnasse Pasteur,7,0,0,0,0,0,0
1098,Holiday Inn Paris Montparnasse Pasteur,0,1,0,0,0,0,0
1099,Holiday Inn Paris Montparnasse Pasteur,0,0,9,0,0,0,0
